Player,Team,Year Signed,Length of Contract,Value,APY,Guaranteed Money,APY as % of Salary Cap,Inflated Value,Inflated APY,Inflated Guaranteed
Nate Landman,Falcons,2022,3,"2,568,000.00","856,000.00","23,000.00",0.00,"3,150,179.00","1,050,060.00","28,214.00"
Vi Jones,Seahawks,2022,3,"2,570,000.00","856,667.00","10,000.00",0.00,"3,152,632.00","1,050,878.00","12,267.00"
Kanai Mauga,Broncos,2022,3,"2,570,000.00","856,667.00","70,000.00",0.00,"3,152,632.00","1,050,878.00","85,869.00"
Sterling Weatherford,LAR/CHI,2022,3,"2,570,000.00","856,667.00","60,000.00",0.00,"3,152,632.00","1,050,878.00","73,602.00"
J.J. Russell,Buccaneers,2022,3,"2,570,000.00","856,667.00","10,000.00",0.00,"3,152,632.00","1,050,878.00","12,267.00"
Zakoby McClain,Ravens,2022,3,"2,570,000.00","856,667.00","10,000.00",0.00,"3,152,632.00","1,050,878.00","12,267.00"
Sterling Weatherford,Colts,2022,3,"2,570,000.00","856,667.00","60,000.00",0.00,"3,152,632.00","1,050,878.00","73,602.00"
Josh Ross,Ravens,2022,3,"2,570,000.00","856,667.00","10,000.00",0.00,"3,152,632.00","1,050,878.00","12,267.00"
Luke Masterson,Raiders,2022,3,"2,570,000.00","856,667.00","70,000.00",0.00,"3,152,632.00","1,050,878.00","85,869.00"
CJ Avery,Bears,2022,3,"2,572,000.00","857,333.00","12,000.00",0.00,"3,155,085.00","1,051,695.00","14,720.00"
Diego Fagot,Ravens,2022,3,"2,572,500.00","857,500.00","12,500.00",0.00,"3,155,699.00","1,051,900.00","15,334.00"
Darien Butler,Raiders,2022,3,"2,575,000.00","858,333.00","90,000.00",0.00,"3,158,766.00","1,052,921.00","110,403.00"
Isaiah Graham-Mobley,Panthers,2022,3,"2,575,000.00","858,333.00","60,000.00",0.00,"3,158,766.00","1,052,921.00","73,602.00"
Clarence Hicks,Bengals,2022,3,"2,575,000.00","858,333.00","15,000.00",0.00,"3,158,766.00","1,052,921.00","18,401.00"
Ferrod Gardner,Commanders,2022,3,"2,575,000.00","858,333.00","80,000.00",0.00,"3,158,766.00","1,052,921.00","98,136.00"
JoJo Domann,Colts,2022,3,"2,575,000.00","858,333.00","35,000.00",0.00,"3,158,766.00","1,052,921.00","42,935.00"
Isaiah Pryor,Saints,2022,3,"2,575,000.00","858,333.00","25,000.00",0.00,"3,158,766.00","1,052,921.00","30,668.00"
Olakunle Fatukasi,Buccaneers,2022,3,"2,575,000.00","858,333.00","40,000.00",0.00,"3,158,766.00","1,052,921.00","49,068.00"
Jeremiah Gemmel,49ers,2022,3,"2,580,000.00","860,000.00","90,000.00",0.00,"3,164,899.00","1,054,966.00","110,403.00"
Tre Walker,Commanders,2022,3,"2,580,000.00","860,000.00","95,000.00",0.00,"3,164,899.00","1,054,966.00","116,537.00"
Khalan Tolson,Panthers,2022,3,"2,580,000.00","860,000.00","85,000.00",0.00,"3,164,899.00","1,054,966.00","104,270.00"
Jack Cochrane,Chiefs,2022,3,"2,585,000.00","861,667.00","150,000.00",0.00,"3,171,033.00","1,057,011.00","184,006.00"
D.Q. Thomas,Jets,2022,3,"2,585,000.00","861,667.00","130,000.00",0.00,"3,171,033.00","1,057,011.00","159,472.00"
De'Jon Harris,Commanders,2022,2,"1,765,000.00","882,500.00",0.00,0.00,"2,165,134.00","1,082,567.00",0.00
Barrington Wade,Broncos,2022,2,"1,765,000.00","882,500.00",0.00,0.00,"2,165,134.00","1,082,567.00",0.00
Nate Hall,Titans,2022,2,"1,765,000.00","882,500.00",0.00,0.00,"2,165,134.00","1,082,567.00",0.00
Hamsah Nasirildeen,Jets,2022,2,"1,765,000.00","882,500.00",0.00,0.00,"2,165,134.00","1,082,567.00",0.00
Chase Hansen,Saints,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Chapelle Russell,Jaguars,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Khaleke Hudson,Commanders,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Darius Harris,Chiefs,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Josh Watson,Texans,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Travin Howard,Rams,2022,1,"895,000.00","895,000.00","500,000.00",0.00,"1,097,901.00","1,097,901.00","613,353.00"
Kristian Welch,Ravens,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Tanner Muse,Seahawks,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Josh Watson,Panthers,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Javin White,Bears,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Cole Christiansen,Chargers,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Curtis Bolton,Raiders,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Tyrel Dodson,Bills,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Natrez Patrick,Lions,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Joe Bachie,Bengals,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Noah Dawkins,Bears,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Jamal Carter,Titans,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Demetrius Flannigan-Fowles,49ers,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Krys Barnes,Packers,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Joe Giles-Harris,Bills,2022,1,"895,000.00","895,000.00",0.00,0.00,"1,097,901.00","1,097,901.00",0.00
Baylon Spector,Bills,2022,4,"3,763,728.00","940,932.00","103,728.00",0.01,"4,616,984.00","1,154,246.00","127,244.00"
Mark Robinson,Steelers,2022,4,"3,772,356.00","943,089.00","112,356.00",0.01,"4,627,568.00","1,156,892.00","137,828.00"
Chance Campbell,Titans,2022,4,"3,792,012.00","948,003.00","132,012.00",0.01,"4,651,680.00","1,162,920.00","161,940.00"
Tae Crowder,Steelers,2022,2,"1,905,000.00","952,500.00",0.00,0.01,"2,336,873.00","1,168,437.00",0.00
Devin Harper,DAL/CIN,2022,4,"3,837,520.00","959,380.00","177,520.00",0.01,"4,707,505.00","1,176,876.00","217,765.00"
Malcolm Rodriguez,Lions,2022,4,"3,847,928.00","961,982.00","187,928.00",0.01,"4,720,273.00","1,180,068.00","230,532.00"
Malik Jefferson,Colts,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Tae Davis,Raiders,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Dakota Allen,Browns,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Shaun Dion Hamilton,Lions,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Ty Summers,Saints,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Jordan Kunaszyk,Browns,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Tae Davis,Browns,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Malik Jefferson,Cowboys,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Dakota Allen,DEN/CLE,2022,1,"965,000.00","965,000.00",0.00,0.01,"1,183,770.00","1,183,770.00",0.00
Darrian Beavers,Giants,2022,4,"3,866,536.00","966,634.00","206,536.00",0.01,"4,743,099.00","1,185,775.00","253,359.00"
Damone Clark,Cowboys,2022,4,"3,902,556.00","975,639.00","242,556.00",0.01,"4,787,285.00","1,196,821.00","297,545.00"
Micah Kiser,Raiders,2022,1,"980,000.00","980,000.00","15,000.00",0.01,"1,202,171.00","1,202,171.00","18,401.00"
D'Marco Jackson,Saints,2022,4,"3,976,916.00","994,229.00","316,916.00",0.01,"4,878,503.00","1,219,626.00","388,762.00"
Micah McFadden,Giants,2022,4,"4,015,704.00","1,003,926.00","355,704.00",0.01,"4,926,085.00","1,231,521.00","436,344.00"
Jordan Kunaszyk,Commanders,2022,1,"1,005,000.00","1,005,000.00","40,000.00",0.01,"1,232,839.00","1,232,839.00","49,068.00"
Devante Bond,Cowboys,2022,2,"2,045,000.00","1,022,500.00",0.00,0.01,"2,508,612.00","1,254,306.00",0.00
Ulysees Gilbert III,Buccaneers,2022,2,"2,045,000.00","1,022,500.00",0.00,0.01,"2,508,612.00","1,254,306.00",0.00
Harvey Langi,Raiders,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Sharif Finch,Saints,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Vince Biegel,Ravens,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Eric Wilson,Saints,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Kamu Grugier-Hill,Cardinals,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Eric Wilson,Packers,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Jarrad Davis,Giants,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Nate Gerry,Commanders,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Andre Smith,Titans,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Genard Avery,Buccaneers,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Tyrell Adams,Jaguars,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Joseph Jones,Titans,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Joel Iyiegbuniwe,Panthers,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Nick Kwiatkoski,Falcons,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Elijah Lee,Chiefs,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Joe Schobert,Titans,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Austin Calitro,Giants,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
"Jermaine Carter, Jr.",Browns,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Jaylon Smith,Giants,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Ben Niemann,Cardinals,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Elijah Lee,Bears,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Reggie Ragland,Browns,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Kenny Young,Buccaneers,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Blake Martinez,Raiders,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Joe Walker,Cardinals,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Justin March-Lillard,Raiders,2022,1,"1,035,000.00","1,035,000.00",0.00,0.01,"1,269,640.00","1,269,640.00",0.00
Elijah Lee,Chiefs,2022,1,"1,055,000.00","1,055,000.00",0.00,0.01,"1,294,174.00","1,294,174.00",0.00
Tae Davis,Texans,2022,1,"1,065,000.00","1,065,000.00","150,000.00",0.01,"1,306,441.00","1,306,441.00","184,006.00"
Troy Reeder,Chargers,2022,1,"1,075,000.00","1,075,000.00","25,000.00",0.01,"1,318,708.00","1,318,708.00","30,668.00"
Marcell Harris,Jets,2022,1,"1,087,500.00","1,087,500.00",0.00,0.01,"1,334,042.00","1,334,042.00",0.00
Brandon Smith,Panthers,2022,4,"4,416,552.00","1,104,138.00","756,552.00",0.01,"5,417,807.00","1,354,452.00","928,066.00"
Alex Singleton,Broncos,2022,1,"1,115,000.00","1,115,000.00","150,000.00",0.01,"1,367,776.00","1,367,776.00","184,006.00"
Luke Gifford,Cowboys,2022,1,"1,115,000.00","1,115,000.00","150,000.00",0.01,"1,367,776.00","1,367,776.00","184,006.00"
Kevin Pierre-Louis,Texans,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
Joe Thomas,Bears,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
Devon Kennard,Cardinals,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
A.J. Klein,BAL/BUF,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
David Mayo,Commanders,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
A.J. Klein,Bears,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
Jon Bostic,NO/WAS,2022,1,"1,120,000.00","1,120,000.00",0.00,0.01,"1,373,910.00","1,373,910.00",0.00
Harvey Langi,Patriots,2022,1,"1,185,000.00","1,185,000.00","75,000.00",0.01,"1,453,646.00","1,453,646.00","92,003.00"
Brennan Scarlett,Dolphins,2022,1,"1,185,000.00","1,185,000.00","500,000.00",0.01,"1,453,646.00","1,453,646.00","613,353.00"
Marquel Lee,Bills,2022,1,"1,187,500.00","1,187,500.00","252,500.00",0.01,"1,456,712.00","1,456,712.00","309,743.00"
Marcell Harris,Jets,2022,1,"1,187,500.00","1,187,500.00","450,000.00",0.01,"1,456,712.00","1,456,712.00","552,017.00"
Genard Avery,Steelers,2022,1,"1,187,500.00","1,187,500.00","152,500.00",0.01,"1,456,712.00","1,456,712.00","187,073.00"
Joe Schobert,Broncos,2022,1,"1,187,500.00","1,187,500.00",0.00,0.01,"1,456,712.00","1,456,712.00",0.00
Matthew Adams,Bears,2022,1,"1,187,500.00","1,187,500.00","152,500.00",0.01,"1,456,712.00","1,456,712.00","187,073.00"
Joel Iyiegbuniwe,Seahawks,2022,1,"1,187,500.00","1,187,500.00","152,500.00",0.01,"1,456,712.00","1,456,712.00","187,073.00"
Brandon King,Colts,2022,1,"1,187,500.00","1,187,500.00","402,500.00",0.01,"1,456,712.00","1,456,712.00","493,749.00"
Jarrad Davis,Lions,2022,1,"1,187,500.00","1,187,500.00",0.00,0.01,"1,456,712.00","1,456,712.00",0.00
Dylan Cole,Titans,2022,1,"1,187,500.00","1,187,500.00","152,500.00",0.01,"1,456,712.00","1,456,712.00","187,073.00"
Jayon Brown,Raiders,2022,1,"1,250,000.00","1,250,000.00","625,000.00",0.01,"1,533,381.00","1,533,381.00","766,691.00"
Leo Chenal,Chiefs,2022,4,"5,044,904.00","1,261,226.00","849,020.00",0.01,"6,188,609.00","1,547,152.00","1,041,497.00"
Channing Tindall,Dolphins,2022,4,"5,044,904.00","1,261,226.00","849,020.00",0.01,"6,188,609.00","1,547,152.00","1,041,497.00"
Julian Stanford,Panthers,2022,1,"1,272,500.00","1,272,500.00",0.00,0.01,"1,560,982.00","1,560,982.00",0.00
Kwon Alexander,Jets,2022,1,"1,272,500.00","1,272,500.00","732,500.00",0.01,"1,560,982.00","1,560,982.00","898,561.00"
David Mayo,Commanders,2022,1,"1,272,500.00","1,272,500.00","152,500.00",0.01,"1,560,982.00","1,560,982.00","187,073.00"
Josh Bynes,Ravens,2022,1,"1,272,500.00","1,272,500.00","600,000.00",0.01,"1,560,982.00","1,560,982.00","736,023.00"
Kenny Young,Raiders,2022,1,"1,278,900.00","1,278,900.00","150,400.00",0.01,"1,568,833.00","1,568,833.00","184,496.00"
Terrel Bernard,Bills,2022,4,"5,132,864.00","1,283,216.00","912,992.00",0.01,"6,296,510.00","1,574,128.00","1,119,972.00"
Nakobe Dean,Eagles,2022,4,"5,204,642.00","1,301,161.00","965,192.00",0.01,"6,384,561.00","1,596,141.00","1,184,006.00"
Christian Harris,Texans,2022,4,"5,348,258.00","1,337,065.00","1,069,640.00",0.01,"6,560,735.00","1,640,184.00","1,312,133.00"
Chad Muma,Jaguars,2022,4,"5,426,116.00","1,356,529.00","1,126,264.00",0.01,"6,656,244.00","1,664,061.00","1,381,594.00"
Brian Asamoah,Vikings,2022,4,"5,486,844.00","1,371,711.00","1,170,432.00",0.01,"6,730,739.00","1,682,685.00","1,435,775.00"
Zeke Turner,Cardinals,2022,1,"1,500,000.00","1,500,000.00","500,000.00",0.01,"1,840,058.00","1,840,058.00","613,353.00"
Troy Andersen,Falcons,2022,4,"6,103,574.00","1,525,894.00","3,306,399.00",0.01,"7,487,285.00","1,871,822.00","4,055,976.00"
Josh Woods,Lions,2022,1,"1,550,000.00","1,550,000.00","750,000.00",0.01,"1,901,393.00","1,901,393.00","920,029.00"
Sam Eguavoen,Dolphins,2022,1,"1,690,000.00","1,690,000.00","800,000.00",0.01,"2,073,132.00","2,073,132.00","981,364.00"
Kevin Pierre-Louis,Texans,2022,1,"1,700,000.00","1,700,000.00","500,000.00",0.01,"2,085,399.00","2,085,399.00","613,353.00"
Rashaan Evans,Falcons,2022,1,"1,750,000.00","1,750,000.00","500,000.00",0.01,"2,146,734.00","2,146,734.00","613,353.00"
"Jermaine Carter, Jr.",Chiefs,2022,1,"1,770,000.00","1,770,000.00","1,770,000.00",0.01,"2,171,268.00","2,171,268.00","2,171,268.00"
Nick Vigil,Cardinals,2022,1,"1,770,000.00","1,770,000.00","1,770,000.00",0.01,"2,171,268.00","2,171,268.00","2,171,268.00"
Blake Cashman,Texans,2022,1,"1,800,000.00","1,800,000.00","850,000.00",0.01,"2,208,069.00","2,208,069.00","1,042,699.00"
Neville Hewitt,Texans,2022,1,"1,950,000.00","1,950,000.00","850,000.00",0.01,"2,392,075.00","2,392,075.00","1,042,699.00"
Leighton Vander Esch,Cowboys,2022,1,"2,000,000.00","2,000,000.00","1,750,000.00",0.01,"2,453,410.00","2,453,410.00","2,146,734.00"
Anthony Barr,Cowboys,2022,1,"2,000,000.00","2,000,000.00","1,750,000.00",0.01,"2,453,410.00","2,453,410.00","2,146,734.00"
Chris Board,Lions,2022,1,"2,000,000.00","2,000,000.00","1,000,000.00",0.01,"2,453,410.00","2,453,410.00","1,226,705.00"
Jahlani Tavai,Patriots,2022,2,"4,400,000.00","2,200,000.00","2,000,000.00",0.01,"5,397,502.00","2,698,751.00","2,453,410.00"
Alex Anzalone,Lions,2022,1,"2,250,000.00","2,250,000.00","1,750,000.00",0.01,"2,760,086.00","2,760,086.00","2,146,734.00"
Robert Spillane,Steelers,2022,1,"2,433,000.00","2,433,000.00",0.00,0.01,"2,984,573.00","2,984,573.00",0.00
Oren Burks,49ers,2022,2,"5,000,000.00","2,500,000.00","1,365,000.00",0.01,"6,133,525.00","3,066,763.00","1,674,452.00"
Marcus Allen,Steelers,2022,1,"2,540,000.00","2,540,000.00",0.00,0.01,"3,115,831.00","3,115,831.00",0.00
Travin Howard,Rams,2022,1,"2,540,000.00","2,540,000.00",0.00,0.01,"3,115,831.00","3,115,831.00",0.00
Cory Littleton,Panthers,2022,1,"2,600,000.00","2,600,000.00","1,930,000.00",0.01,"3,189,433.00","3,189,433.00","2,367,541.00"
Elandon Roberts,Dolphins,2022,1,"2,750,000.00","2,750,000.00","2,250,000.00",0.01,"3,373,439.00","3,373,439.00","2,760,086.00"
Kyzir White,Eagles,2022,1,"3,000,000.00","3,000,000.00","3,000,000.00",0.01,"3,680,115.00","3,680,115.00","3,680,115.00"
Blake Martinez,Giants,2022,1,"3,000,000.00","3,000,000.00","2,000,000.00",0.01,"3,680,115.00","3,680,115.00","2,453,410.00"
Nicholas Morrow,Bears,2022,1,"3,000,000.00","3,000,000.00","2,500,000.00",0.01,"3,680,115.00","3,680,115.00","3,066,763.00"
Ja'Whaun Bentley,Patriots,2022,2,"6,000,000.00","3,000,000.00","3,900,000.00",0.01,"7,360,231.00","3,680,115.00","4,784,150.00"
Duke Riley,Dolphins,2022,1,"3,000,000.00","3,000,000.00","2,250,000.00",0.01,"3,680,115.00","3,680,115.00","2,760,086.00"
Devin Lloyd,Jaguars,2022,4,"12,936,608.00","3,234,152.00","12,936,608.00",0.02,"15,869,403.00","3,967,351.00","15,869,403.00"
Zaire Franklin,Colts,2022,3,"10,000,000.00","3,333,333.00","4,000,000.00",0.02,"12,267,051.00","4,089,017.00","4,906,820.00"
Damien Wilson,Panthers,2022,2,"6,900,000.00","3,450,000.00","3,270,000.00",0.02,"8,464,265.00","4,232,133.00","4,011,326.00"
Quay Walker,Packers,2022,4,"13,841,644.00","3,460,411.00","13,841,644.00",0.02,"16,979,615.00","4,244,904.00","16,979,615.00"
Jalen Reeves-Maybin,Texans,2022,2,"7,500,000.00","3,750,000.00","5,000,000.00",0.02,"9,200,288.00","4,600,144.00","6,133,525.00"
Azeez Al-Shaair,49ers,2022,1,"3,986,000.00","3,986,000.00",0.00,0.02,"4,889,646.00","4,889,646.00",0.00
Kamu Grugier-Hill,Texans,2022,1,"4,000,000.00","4,000,000.00","1,500,000.00",0.02,"4,906,820.00","4,906,820.00","1,840,058.00"
Anthony Walker Jr.,Browns,2022,1,"4,250,000.00","4,250,000.00","4,000,000.00",0.02,"5,213,497.00","5,213,497.00","4,906,820.00"
Frankie Luvu,Panthers,2022,2,"9,000,000.00","4,500,000.00","4,500,000.00",0.02,"11,040,346.00","5,520,173.00","5,520,173.00"
Jordan Hicks,Vikings,2022,2,"10,000,000.00","5,000,000.00","5,950,000.00",0.02,"12,267,051.00","6,133,525.00","7,298,895.00"
Christian Kirksey,Texans,2022,2,"10,000,000.00","5,000,000.00","4,000,000.00",0.02,"12,267,051.00","6,133,525.00","4,906,820.00"
Josey Jewell,Broncos,2022,2,"11,000,000.00","5,500,000.00","6,000,000.00",0.03,"13,493,756.00","6,746,878.00","7,360,231.00"
